"latitude","longitude","year","bedrooms","full_bth","half_bth","square_foot","res","condo","yr_built","bldg_price","land_price"
"42.391374","-71.002574","2021.0","4.0","2.0","1.0","4000.0","1.0","0.0","2013.0","2254767.5","466.62506103515625"

"42.391374","-71.002574","2021.0","4.0","2.0","1.0","4000.0","1.0","0.0","2013.0","2254767.5","466.62506103515625"

"42.391537","-71.002794","2021.0","6.0","2.0","0.0","4000.0","1.0","0.0","1925.0","1023720.5","350.8569030761719"

"42.392369","-71.005383","2021.0","1.0","2.0","0.0","3896.0","1.0","0.0","1930.0","1578786.0","283.4947814941406"

"42.3915","-71.00352","2021.0","6.0","2.0","0.0","4068.0","1.0","0.0","1928.0","1028920.75","351.0958557128906"

"42.39021","-71.000711","2021.0","6.0","3.0","0.0","2505.0","1.0","0.0","1899.0","2816732.75","501.2748107910156"

"42.39047","-71.00218000000001","2021.0","6.0","2.0","1.0","5000.000000000001","1.0","0.0","1920.0","1986648.25","508.51275634765625"

"42.39113","-71.00358","2021.0","4.0","2.0","0.0","5000.000000000001","1.0","0.0","1980.0","1253582.25","320.8930358886719"

"42.39124","-71.00044","2021.0","3.0","1.0","1.0","5000.000000000001","1.0","0.0","1999.0","815667.5625","303.56231689453125"

"42.391871","-71.001814","2021.0","6.0","2.0","2.0","10000.000000000002","1.0","0.0","1995.0","3892466.75","721.5621337890625"

"42.39124","-71.00044","2021.0","4.0","2.0","1.0","5000.000000000001","1.0","0.0","1978.0","2317618.0","470.1897888183594"

"42.37681","-71.03895","2021.0","3.0","3.0","1.0","1400.0","1.0","0.0","1900.0","6262831.5","605.1856689453125"

"42.376909999999995","-71.03895","2021.0","6.0","3.0","0.0","1100.0","1.0","0.0","1930.0","3115856.25","473.8089599609375"

"42.37697","-71.03895","2021.0","6.0","3.0","0.0","980.0","1.0","0.0","1910.0","3108453.25","474.9302978515625"

"42.37709","-71.03881","2021.0","5.000000000000001","3.0","0.0","2537.0","1.0","0.0","1900.0","3536002.75","463.18487548828125"

"42.37707999999999","-71.03845","2021.0","6.0","3.0","0.0","2750.0","1.0","0.0","1983.0","3262741.5","475.7606506347656"

"42.377108","-71.038382","2021.0","6.0","3.0","0.0","2275.0","1.0","0.0","1983.0","3213901.25","474.3437194824219"

"42.37722999999999","-71.03832","2021.0","6.0","2.0","2.0","5000.000000000001","1.0","0.0","1991.0","3865001.0","673.211669921875"

"42.37771","-71.03714000000001","2021.0","5.000000000000001","3.0","0.0","1301.0000000000002","1.0","0.0","1900.0","3381847.75","460.4615173339844"

"42.37733","-71.03688000000001","2021.0","6.999999999999999","3.0","0.0","1750.0","1.0","0.0","1900.0","2915814.75","495.66082763671875"

"42.377542","-71.03899399999999","2021.0","5.000000000000001","3.0","0.0","960.0","1.0","0.0","1910.0","3367541.75","459.3340148925781"

"42.377769","-71.03899100000001","2021.0","1.0","1.0","0.0","490.0","0.0","1.0","1900.0","1238847.125","190.291259765625"

