latitude,longitude,address,year,bedrooms,full_bth,half_bth,square_foot,res,condo,yr_built
42.292848,-71.116515,198 196 WACHUSETT ST 02130,2021,5,2,0,5400,1,0,1910
42.292459,-71.116095,28 26 ELDRIDGE RD 02130,2021,5,2,0,9077,1,0,1910
42.292465,-71.116278,24 22 ELDRIDGE RD 02130,2021,7,3,0,5200,1,0,1905
42.292078,-71.116025,19 21 ELDRIDGE RD 02130,2021,6,2,0,5456,1,0,1927
42.291941,-71.116376,7 9 HERBERTSON RD 02130,2021,5,2,0,3750,1,0,1927
42.2918,-71.11636,11 A11 HERBERTSON RD 02130,2021,5,2,0,4050,1,0,1926
42.291677,-71.116736,230 232 WACHUSETT ST 02130,2021,3,1,0,989,0,1,1915
42.291677,-71.116736,230 232 WACHUSETT ST 02130,2021,3,1,0,989,0,1,1915
42.29219,-71.11703,7 9 ELDRIDGE RD 02130,2021,4,2,0,4902,1,0,1928
42.29128,-71.11723,18 20 NORTHBOURNE RD 02130,2021,4,2,0,3139,1,0,1920
42.29031,-71.11697,264 266 WACHUSETT ST 02130,2021,6,2,0,5525,1,0,1939
42.28961,-71.1169,98 R FLORIAN ST 02130,2021,4,1,1,3513,1,0,1915
42.28942,-71.11676,96 R FLORIAN ST 02130,2021,3,1,1,3701,1,0,1913
42.288933,-71.127001,20 22 LEE HILL RD 02131,2021,4,2,0,3450,1,0,1900
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1578,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1601,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1567,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1571,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1585,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1621,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,1,1610,0,1,1899
42.287745,-71.127813,25 27 TAFTHILL TE 02131,2021,3,2,0,1695,0,1,1899
42.284774,-71.130223,4295 4297 WASHINGTON ST 02131,2021,2,1,0,1008,0,1,1925
42.284774,-71.130223,4295 4297 WASHINGTON ST 02131,2021,2,1,0,946,0,1,1925
42.284774,-71.130223,4295 4297 WASHINGTON ST 02131,2021,2,1,0,1008,0,1,1925
42.284259,-71.130782,4317 4319 WASHINGTON ST 02131,2021,9,3,0,5839,1,0,1881
42.285161,-71.130553,34 36 COHASSET ST 02131,2021,4,2,1,5500,1,0,1884
42.28554,-71.13064,23 25 COHASSET ST 02131,2021,5,2,0,5375,1,0,1900
42.28453,-71.13174,63 65 COHASSET ST 02131,2021,3,1,1,5766,1,0,1885
42.285055,-71.13189,78 80 BIRCH ST 02131,2021,4,3,0,5007,1,0,1885
42.285255,-71.13162,70 72 BIRCH ST 02131,2021,6,2,1,5000,1,0,1920
42.285337,-71.132085,73 75 BIRCH ST 02131,2021,4,2,1,3721,1,0,1905
42.28616,-71.13172,16 18 AMHERST ST 02131,2021,5,3,0,5000,1,0,1905
42.285606,-71.132887,45 47 AMHERST ST 02131,2021,5,3,0,4000,1,0,1905
42.28611,-71.134018,94 96 BELGRADE AV 02131,2021,6,2,0,11200,1,0,1880
42.285648,-71.134776,58 60 PENFIELD ST 02131,2021,4,2,0,4692,1,0,1920
42.28478,-71.13318,101 103 ALBANO ST 02131,2021,3,2,0,6351,1,0,1900
42.284856,-71.133299,105 107 ALBANO ST 02131,2021,6,4,1,5257,1,0,1910
42.285007,-71.133624,73 75 ROSLINDALE AV 02131,2021,5,2,0,7486,1,0,1920
42.2859,-71.1368,154 R BELGRADE AV 02131,2021,4,2,0,4720,1,0,1908
42.28609,-71.1365,138 A BELGRADE AV 02131,2021,3,1,1,1477,1,0,1960
42.28442,-71.13548,77 79 PINEHURST ST 02131,2021,5,2,0,5500,1,0,1926
42.2843,-71.13562,81 83 PINEHURST ST 02131,2021,4,2,0,5798,1,0,1920
42.28463,-71.13523,69 71 PINEHURST ST 02131,2021,5,2,0,5000,1,0,1920
42.28451,-71.13538,73 75 PINEHURST ST 02131,2021,5,2,0,5000,1,0,1920
42.284546,-71.134781,64 66 PINEHURST ST 02131,2021,5,2,0,5000,1,0,1929
42.283892,-71.134951,115 117 ROSLINDALE AV 02131,2021,4,2,0,4500,1,0,1920
42.283483,-71.134929,124 126 ROSLINDALE AV 02131,2021,5,2,0,4484,1,0,1915
42.28371,-71.13397,131 133 BIRCH ST 02131,2021,4,2,0,5151,1,0,1915
42.28334,-71.13247,    FILOMENA RD 02131,2021,3,2,1,3798,1,0,2000
42.28252,-71.13259,4371 4373 WASHINGTON ST 02131,2021,5,2,1,8835,1,0,1900
42.28219,-71.13424,10 12 METROPOLITAN AV 02131,2021,5,2,0,3570,1,0,1920
42.28143,-71.13516,23      21 AVERTON                   ST   02131,2021,4,2,0,7464,1,0,1927
42.282453,-71.136076,158 160 ROSLINDALE AV 02131,2021,6,2,0,5860,1,0,1900
42.282837,-71.135611,144 146 ROSLINDALE AV 02131,2021,4,2,0,4711,1,0,1928
42.28292,-71.13552,140 142 ROSLINDALE AV 02131,2021,4,2,0,4720,1,0,1927
42.28303,-71.13539,136 138 ROSLINDALE AV 02131,2021,4,2,0,4721,1,0,1927
42.283138,-71.135257,132 134 ROSLINDALE AV 02131,2021,4,2,0,4720,1,0,1927
42.28103,-71.1352,16 18 AVERTON ST 02131,2021,5,2,0,6600,1,0,1920
42.281536,-71.136776,8 10 WELLSMERE RD 02131,2021,5,2,0,4400,1,0,1920
42.281647,-71.137007,186 188 ROSLINDALE AV 02131,2021,6,2,0,3986,1,0,1929
42.28036,-71.13566,43 45 WELLSMERE RD 02131,2021,6,3,0,6600,1,0,1935
42.27942,-71.13644,18 20 CEDRUS AV 02131,2021,5,2,0,4950,1,0,1925
42.2795,-71.13657,14 16 CEDRUS AV 02131,2021,5,2,0,4950,1,0,1930
42.27967,-71.13682,6 8 CEDRUS AV 02131,2021,4,2,0,4950,1,0,1920
42.27902,-71.13644,4499 4501 WASHINGTON ST 02131,2021,4,2,0,4950,1,0,1910
42.2791,-71.13727,187 189 WALWORTH ST 02131,2021,4,2,0,3529,1,0,1920
42.27809,-71.13756,4555 4557 WASHINGTON ST 02131,2021,6,4,0,4000,1,0,1910
42.27913,-71.13858,287 289 BEECH ST 02131,2021,5,2,0,5579,1,0,1930
42.27903,-71.13846,291 293 BEECH ST 02131,2021,5,2,0,5595,1,0,1930
42.27895,-71.13834,295 297 BEECH ST 02131,2021,5,2,0,5605,1,0,1930
42.27856,-71.13768,307 309 BEECH ST 02131,2021,6,3,0,5725,1,0,1930
42.27825,-71.13932,29 31 HAYDN ST 02131,2021,4,2,0,4000,1,0,1935
42.2779,-71.13827,8 10 MENDELSSOHN ST 02131,2021,5,3,0,4000,1,0,1920
42.277992,-71.139591,    HAYDN ST 02131,2021,5,2,1,4000,1,0,2004
42.27791,-71.13943,30 28 HAYDN ST 02131,2021,7,2,0,4000,1,0,1935
42.27754,-71.14,18 20 BRAHMS ST 02131,2021,4,2,0,6000,1,0,1904
42.280654,-71.141523,235 R BEECH ST 02131,2021,3,1,1,7427,1,0,1970
42.28052,-71.14134,237 R BEECH ST 02131,2021,3,1,1,6029,1,0,1970
42.28017,-71.14073,167 -169 ORANGE ST 02131,2021,2,1,0,950,0,1,1920
42.28017,-71.14073,167 -169 ORANGE ST 02131,2021,3,1,0,1175,0,1,1920
42.279896,-71.1411,179 181 ORANGE ST 02131,2021,5,2,0,6601,1,0,1921
42.27981,-71.14122,183 185 ORANGE ST 02131,2021,5,2,0,6457,1,0,1920
42.27942,-71.14105,192 194 ORANGE ST 02131,2021,2,1,0,950,0,1,2013
42.27942,-71.14105,192 194 ORANGE ST 02131,2021,3,1,0,1145,0,1,2013
42.2795,-71.14093,188 190 ORANGE ST 02131,2021,5,2,0,4950,1,0,1920
42.27959,-71.14082,184 186 ORANGE ST 02131,2021,5,2,0,4950,1,0,1920
42.27968,-71.1407,180 182 ORANGE ST 02131,2021,5,3,0,4950,1,0,1920
42.28012,-71.140155,247 249 BEECH ST 02131,2021,6,2,0,6088,1,0,1920
42.280055,-71.140059,251 253 BEECH ST 02131,2021,4,2,0,5284,1,0,1920
42.279968,-71.139915,255 257 BEECH ST 02131,2021,2,1,0,1224,0,1,1920
42.279968,-71.139915,255 257 BEECH ST 02131,2021,3,1,0,2495,0,1,1920
42.27952,-71.14025,257 259 ROSLINDALE AV 02131,2021,4,2,0,4950,1,0,1920
42.27943,-71.14037,261 263 ROSLINDALE AV 02131,2021,4,2,0,4950,1,0,1920
42.27934,-71.14048,265 267 ROSLINDALE AV 02131,2021,2,1,0,1031,0,1,1920
42.27934,-71.14048,265 267 ROSLINDALE AV 02131,2021,3,1,0,1228,0,1,1920
42.27925,-71.1406,269 271 ROSLINDALE AV 02131,2021,4,2,0,4950,1,0,1920
42.27917,-71.14071,273 275 ROSLINDALE AV 02131,2021,5,2,0,4950,1,0,1920
42.27909,-71.14083,277 279 ROSLINDALE AV 02131,2021,5,2,0,4950,1,0,1928
42.27877,-71.14056,276 278 ROSLINDALE AV 02131,2021,4,2,0,6123,1,0,1930
42.27896,-71.14028,268 270 ROSLINDALE AV 02131,2021,5,2,0,5850,1,0,1930
42.27906,-71.14014,264 266 ROSLINDALE AV 02131,2021,4,2,0,5713,1,0,1930
42.27992,-71.13917,312 314 BEECH ST 02131,2021,5,2,0,5387,1,0,1930
42.27994,-71.1384,35 37 LENISTON ST 02131,2021,4,2,0,4400,1,0,1929
42.279734,-71.138587,    LENISTON ST 02131,2021,3,2,1,4400,1,0,2016
42.279734,-71.138587,    LENISTON ST 02131,2021,3,2,2,4400,1,0,2011
42.28026,-71.13971,292 294 BEECH ST 02131,2021,5,2,0,5550,1,0,1925
42.28044,-71.13905,231 233 ROSLINDALE AV 02131,2021,5,2,0,6600,1,0,1915
42.28129,-71.13933,135 137 ORANGE ST 02131,2021,5,2,0,5005,1,0,1920
42.2812,-71.13943,139 141 ORANGE ST 02131,2021,4,2,0,4934,1,0,1932
42.28113,-71.13953,143 145 ORANGE ST 02131,2021,4,2,0,4860,1,0,1929
42.28092,-71.13976,153 155 ORANGE ST 02131,2021,5,2,0,5950,1,0,1925
42.283194,-71.140716,357 359 CORNELL ST 02131,2021,4,2,0,5250,1,0,1920
42.283286,-71.140854,361 363 CORNELL ST 02131,2021,4,2,0,5318,1,0,1920
42.28401,-71.14038,76 78 NEWBURG ST 02131,2021,2,1,1,1727,0,1,1935
42.28401,-71.14038,76 78 NEWBURG ST 02131,2021,4,2,0,2131,0,1,1935
42.282943,-71.1401,66 68 HILLOCK ST 02131,2021,3,2,0,4400,1,0,1920
42.283054,-71.14011,62 64 HILLOCK ST 02131,2021,3,2,0,4400,1,0,1920
42.283412,-71.139966,52 54 HILLOCK ST 02131,2021,5,2,0,6600,1,0,1930
42.28181,-71.13863,307 309 CORNELL ST 02131,2021,5,2,0,5322,1,0,1910
42.282924,-71.13763,    WALWORTH ST 02131,2021,4,2,0,6600,1,0,1998
42.28211,-71.13756,141 143 WALWORTH ST 02131,2021,5,2,0,6600,1,0,1920
42.28193,-71.13757,145 147 WALWORTH ST 02131,2021,4,2,0,6050,1,0,1920
42.28179,-71.13754,149 151 WALWORTH ST 02131,2021,5,2,0,5413,1,0,1920
42.28394,-71.138177,    ORANGE ST 02131,2021,4,2,1,5500,1,0,2007
42.284568,-71.138288,20 22 ORANGE ST 02131,2021,4,2,0,6600,1,0,1961
42.283796,-71.136431,22 24 FRESNO ST 02131,2021,4,2,0,4950,1,0,1928
42.28389,-71.136327,18 20 FRESNO ST 02131,2021,5,2,0,4950,1,0,1928
42.283977,-71.136227,14 16 FRESNO ST 02131,2021,4,2,0,4950,1,0,1927
42.284675,-71.136167,105 107 DURNELL AV 02131,2021,3,2,0,4037,1,0,1910
42.28438,-71.1369,92 R WALWORTH ST 02131,2021,4,2,1,6522,1,0,1905
42.284857,-71.137283,76 78 WALWORTH ST 02131,2021,6,2,1,11481,1,0,1920
42.284936,-71.136347,93 95 DURNELL AV 02131,2021,4,2,0,6947,1,0,1968
42.284409,-71.138724,23 25 ORANGE ST 02131,2021,4,2,1,6600,1,0,1920
42.283798,-71.139026,    HILLOCK ST 02131,2021,4,2,1,5500,1,0,2005
42.28497,-71.13986,45 47 NEWBURG ST 02131,2021,4,3,0,4250,1,0,1910
42.2837,-71.14237,95 97 ALDRICH ST 02131,2021,6,2,1,4231,1,0,1920
42.283198,-71.142935,111 113 ALDRICH ST 02131,2021,4,2,0,4181,1,0,1900
42.28514,-71.14065,37 39 ALDRICH ST 02131,2021,6,2,0,4337,1,0,1910
42.28562,-71.14069,16 14 COLBERG AV 02131,2021,5,3,0,5660,1,0,1910
42.286331,-71.140207,221 223 BELGRADE AV 02131,2021,5,3,0,6250,1,0,1920
42.2859,-71.14247,274 272 BELGRADE AV 02131,2021,9,3,0,3500,1,0,1900
42.28565,-71.14336,7 9 REXHAME ST 02131,2021,4,2,0,9361,1,0,1920
42.28388,-71.14544,132 134 BEECH ST 02131,2021,4,2,0,5878,1,0,1895
42.2846,-71.14623,34 36 IONA ST 02131,2021,7,2,0,3856,1,0,1940
42.285898,-71.145306,5 B IONA ST 02131,2021,3,2,1,1619,0,1,2001
42.285898,-71.145306,7 B IONA ST 02131,2021,3,2,1,1686,0,1,2001
42.285898,-71.145306,9 B IONA ST 02131,2021,3,2,1,1686,0,1,2001
42.285898,-71.145306,11 B IONA ST 02131,2021,3,2,1,1619,0,1,2001
42.28486,-71.14642,35 37 IONA ST 02131,2021,5,2,0,4812,1,0,1925
42.28626,-71.14876,417 R BELGRADE AV 02132,2021,2,1,0,3300,1,0,1920
42.285717,-71.149056,414 412 BELGRADE AV 02132,2021,4,2,0,4393,1,0,1920
42.28569,-71.15017,57 59 CLEMENT AV 02132,2021,5,3,1,4700,1,0,1865
42.28576,-71.15078,71 73 CLEMENT AV 02132,2021,5,2,0,5492,1,0,1890
42.28572,-71.15092,75 A CLEMENT AV 02132,2021,3,2,0,5792,1,0,1890
42.28468,-71.15361,121 123 CLEMENT AV 02132,2021,6,3,0,9140,1,0,1925
42.28456,-71.15381,125 127 CLEMENT AV 02132,2021,4,2,0,8960,1,0,1925
42.28446,-71.15399,129 131 CLEMENT AV 02132,2021,4,2,0,9000,1,0,1925
42.28436,-71.1542,133 135 CLEMENT AV 02132,2021,6,3,0,9100,1,0,1925
42.28286,-71.1505,123 125 ANAWAN AV 02132,2021,4,2,1,3023,0,1,1920
42.28286,-71.1505,123 125 ANAWAN AV 02132,2021,4,2,1,3023,0,1,1920
42.28328,-71.15215,194 192 PARK ST 02132,2021,8,3,1,14460,1,0,1900
42.28381,-71.14988,56 R KENNETH ST 02132,2021,3,1,1,5139,1,0,1910
42.28502,-71.1488,16 14 KENNETH ST 02132,2021,4,2,0,5298,1,0,1910
42.28204,-71.14957,248 R PARK ST 02132,2021,3,1,0,6045,1,0,1900
42.27902,-71.14335,    W ROXBURY PW 02132,2021,3,1,1,7447,1,0,1996
42.275895,-71.146107,95 R LAGRANGE ST 02132,2021,3,1,1,8467,1,0,1933
42.28094,-71.14758,167 R STRATFORD ST 02132,2021,3,1,0,3360,1,0,1921
42.2803,-71.14816,295 297 PARK ST 02132,2021,7,2,0,11541,1,0,1930
42.283114,-71.15409,9 HF RUTLEDGE ST 02132,2021,2,1,0,6080,1,0,1930
42.28306,-71.154779,10 12 MARCH TE 02132,2021,8,2,2,6955,1,0,1910
42.282697,-71.156307,26 -28 QUINN WY 02132,2021,2,1,0,1050,0,1,1925
42.282697,-71.156307,26 -28 QUINN WY 02132,2021,3,1,0,1750,0,1,1925
42.282605,-71.156428,22 24 QUINN WY 02132,2021,6,2,0,6300,1,0,1940
42.276,-71.1477,119 121 LAGRANGE ST 02132,2021,4,2,0,5754,1,0,1914
42.276,-71.14789,123 125 LAGRANGE ST 02132,2021,4,2,0,5623,1,0,1920
42.275108,-71.146766,7 9 SEARLE RD 02132,2021,5,2,0,6960,1,0,1920
42.275,-71.14692,11 13 SEARLE RD 02132,2021,6,2,0,6960,1,0,1920
42.274547,-71.148097,38 40 FRANCLAIRE DR 02132,2021,6,2,2,7125,1,0,1970
42.27559,-71.14951,115 117 COWING ST 02132,2021,6,2,0,4506,1,0,1970
42.27494,-71.14919,9 11 FRANCLAIRE DR 02132,2021,6,2,2,4808,1,0,1965
42.27504,-71.14932,5 7 FRANCLAIRE DR 02132,2021,3,1,1,1689,0,1,1965
42.27504,-71.14932,5 7 FRANCLAIRE DR 02132,2021,3,1,1,1689,0,1,1965
42.27486,-71.14907,15 17 FRANCLAIRE DR 02132,2021,6,2,2,5260,1,0,1965
42.273638,-71.144677,    LAGRANGE ST 02132,2021,3,2,1,5912,1,0,2015
42.273638,-71.144677,    LAGRANGE ST 02132,2021,3,2,1,4954,1,0,1985
42.27265,-71.14533,25 27 PHEASANT ST 02132,2021,5,2,0,5688,1,0,1900
42.27258,-71.14523,21 23 PHEASANT ST 02132,2021,2,1,0,1045,0,1,1915
42.27258,-71.14523,21 23 PHEASANT ST 02132,2021,5,2,0,2301,0,1,1915
42.273535,-71.146747,    PARTRIDGE ST 02132,2021,3,3,1,8106,1,0,2001
42.27432,-71.14587,12 R PARTRIDGE ST 02132,2021,2,1,0,8280,1,0,1898
42.27432,-71.14587,12 R PARTRIDGE ST 02132,2021,1,1,1,8280,1,0,1898
42.27428,-71.14549,10 R PARTRIDGE ST 02132,2021,3,1,0,3480,1,0,1920
42.273347,-71.144377,14 16 LAGRANGE ST 02132,2021,6,2,0,6533,1,0,1925
42.27322,-71.14428,10 12 LAGRANGE ST 02132,2021,8,2,0,6009,1,0,1934
42.2727,-71.144388,4773 4775 WASHINGTON ST 02132,2021,6,2,0,6600,1,0,1925
42.272096,-71.146548,    VERSHIRE ST 02132,2021,4,2,1,5818,1,0,2003
42.2719,-71.1466,17 19 VERSHIRE ST 02132,2021,7,3,0,8316,1,0,1900
42.27167,-71.14626,18 20 VERSHIRE ST 02132,2021,6,2,0,3133,1,0,1920
42.27175,-71.14617,14 16 VERSHIRE ST 02132,2021,5,2,1,3256,1,0,1924
42.27072,-71.14792,17 19 MAPLEWOOD ST 02132,2021,6,2,0,6133,1,0,1926
42.27097,-71.14823,21 23 MAPLEWOOD ST 02132,2021,7,3,2,18930,1,0,1965
42.272691,-71.149641,    SEARLE RD 02132,2021,4,5,0,7449,1,0,2004
42.27384,-71.14967,26 28 SPARROW ST 02132,2021,5,2,0,6988,1,0,1950
42.27404,-71.15006,18 -20 SPARROW ST 02132,2021,4,2,0,9566,1,0,1950
42.27488,-71.14978,    COWING ST 02132,2021,3,2,1,5320,1,0,1988
42.270358,-71.148685,    GROUSE ST 02132,2021,4,2,2,5000,1,0,1990
42.267263,-71.15171,9 11 HIGH VIEW AV 02132,2021,5,3,0,4297,1,0,1920
42.26737,-71.15181,15 17 HIGH VIEW AV 02132,2021,4,2,0,4257,1,0,1925
42.265609,-71.15285,5041 5043 WASHINGTON ST 02132,2021,6,3,0,5007,1,0,1920
42.26539,-71.15309,5051 5053 WASHINGTON ST 02132,2021,5,2,0,4531,1,0,1920
42.265222,-71.153335,5057 5059 WASHINGTON ST 02132,2021,5,2,0,5394,1,0,1926
42.2648,-71.153739,5073 5075 WASHINGTON ST 02132,2021,5,2,0,4395,1,0,1920
42.264496,-71.154111,5081 -5083 WASHINGTON ST 02132,2021,2,1,0,1072,0,1,1932
42.264496,-71.154111,5081 -5083 WASHINGTON ST 02132,2021,2,1,0,1074,0,1,1932
42.264404,-71.154187,5085 5087 WASHINGTON ST 02132,2021,4,2,0,4815,1,0,1935
42.26494,-71.15802,132 134 GROVE ST 02132,2021,5,2,0,3673,1,0,1929
42.26516,-71.15811,126 128 GROVE ST 02132,2021,6,3,0,3847,1,0,1912
42.27041,-71.1617,2358 A CENTRE ST 02132,2021,3,1,0,9249,1,0,1955
42.27106,-71.16063,    CENTRE LA 02132,2021,3,1,0,4051,1,0,1984
42.2716,-71.15969,    WOODBRIER RD 02132,2021,4,3,1,6483,1,0,2003
42.27246,-71.15103,    PETREL ST 02132,2021,4,3,1,4968,1,0,2006
42.27246,-71.15103,    PETREL ST 02132,2021,4,2,2,4968,1,0,1989
42.27246,-71.15103,    PETREL ST 02132,2021,3,2,1,5832,1,0,1989
42.266638,-71.151673,5003 5005 WASHINGTON ST 02132,2021,5,3,0,4686,1,0,1920
42.266596,-71.152091,5 7 WEYMOUTH AV 02132,2021,7,3,0,4400,1,0,1920
42.266668,-71.152194,9 11 WEYMOUTH AV 02132,2021,5,2,0,3883,1,0,1920
42.266845,-71.152382,17 19 WEYMOUTH AV 02132,2021,6,2,1,4100,1,0,1920
42.267113,-71.152662,29 31 WEYMOUTH AV 02132,2021,5,2,0,4100,1,0,1920
42.267333,-71.152387,26 - 28 HIGH VIEW AV 02132,2021,6,2,0,6150,1,0,1920
42.266922,-71.151878,10 12 HIGH VIEW AV 02132,2021,6,2,0,4114,1,0,1920
42.26685,-71.15177,6 8 HIGH VIEW AV 02132,2021,7,3,0,4187,1,0,1950
42.26599,-71.152401,5027 5029 WASHINGTON ST 02132,2021,5,2,0,3828,1,0,1920
42.26658,-71.15265,20 18 WEYMOUTH AV 02132,2021,5,3,0,4462,1,0,1899
42.266413,-71.152454,12 10 WEYMOUTH AV 02132,2021,5,2,0,4547,1,0,1920
42.26345,-71.15728,38 40 FREEMAN AV 02132,2021,4,2,0,5050,1,0,1920
42.26335,-71.15723,34 36 FREEMAN AV 02132,2021,4,2,0,4919,1,0,1920
42.26323,-71.15709,30 32 FREEMAN AV 02132,2021,4,2,0,4387,1,0,1920
42.27849,-71.15647,72 72A LANDSEER ST 02132,2021,5,2,0,4816,1,0,1920
42.27935,-71.15705,99 101 LANDSEER ST 02132,2021,4,2,0,4000,1,0,1930
42.27454,-71.15076,33 35 SHAW ST 02132,2021,4,2,0,8296,1,0,1910
42.301382,-71.133515,100 D ALLANDALE ST 02467,2021,4,3,1,9716,1,0,1985
42.301144,-71.133593,100 C ALLANDALE ST 02467,2021,4,2,1,9944,1,0,1985
42.300962,-71.133363,100 B ALLANDALE ST 02467,2021,5,3,1,9099,1,0,1985
42.29847,-71.14415,    HACKENSACK RD 02467,2021,3,1,1,5064,1,0,1986
42.29847,-71.14415,    HACKENSACK RD 02467,2021,4,2,1,6402,1,0,2014
42.297487,-71.146585,    W ROXBURY PW 02467,2021,3,2,1,4251,1,0,1950
42.29358,-71.15032,15 17 BONAD RD 02132,2021,4,2,0,5000,1,0,1925
42.2885,-71.14507,1 3 CHURCH ST 02132,2021,6,2,1,10954,1,0,1800
42.28864,-71.14393,1601 1603 CENTRE ST 02132,2021,5,2,0,6228,1,0,1937
42.29084,-71.14282,    CERDAN AV 02132,2021,5,3,0,5805,1,0,1987
42.29266,-71.14069,18 20 CERDAN AV 02132,2021,4,2,1,6255,1,0,1938
42.29348,-71.13954,178 180 WELD ST 02132,2021,3,2,0,7325,1,0,1930
42.2932,-71.13924,130 132 MONTCLAIR AV 02132,2021,5,2,0,7032,1,0,1935
42.29288,-71.13962,118 120 MONTCLAIR AV 02132,2021,5,2,1,7012,1,0,1930
42.29278,-71.13974,114 116 MONTCLAIR AV 02132,2021,5,2,0,6992,1,0,1925
42.29268,-71.13988,110 112 MONTCLAIR AV 02132,2021,4,2,0,6975,1,0,1930
42.291411,-71.140733,69 71 MONTCLAIR AV 02132,2021,5,2,0,6250,1,0,1930
42.29062,-71.1409,1535 1537 CENTRE ST 02132,2021,4,2,0,5835,1,0,1930
42.29009,-71.1415,1553 1555 CENTRE ST 02132,2021,3,1,0,5834,1,0,1935
42.265019,-71.162586,    CENTRE ST 02132,2021,3,2,0,5835,1,0,2001
42.291709,-71.139532,1487 1489 CENTRE ST 02132,2021,2,2,1,957,0,1,1900
42.291709,-71.139532,1487 1489 CENTRE ST 02132,2021,2,1,1,1043,0,1,1900
42.28877,-71.14244,1590 1592 CENTRE ST 02131,2021,4,2,0,4306,1,0,1931
42.289057,-71.142079,1580 1582 CENTRE ST 02131,2021,8,3,0,3622,1,0,1925
42.28845,-71.14214,30 32 GUERNSEY ST 02131,2021,4,2,0,4700,1,0,1940
42.28855,-71.14202,26 28 GUERNSEY ST 02131,2021,4,2,0,4700,1,0,1940
42.28833,-71.14107,21 23 EDGEMONT ST 02131,2021,6,3,0,5240,1,0,1930
42.28853,-71.14083,29 31 EDGEMONT ST 02131,2021,6,2,0,5850,1,0,1930
42.289494,-71.141121,59 61 AINSWORTH ST 02131,2021,6,2,0,3060,1,0,1920
42.288675,-71.13897,32 34 BRADFIELD AV 02131,2021,4,3,0,4560,1,0,1920
42.2886,-71.138845,28 30 BRADFIELD AV 02131,2021,5,3,0,4390,1,0,1920
42.288403,-71.138589,20 22 BRADFIELD AV 02131,2021,8,3,0,4350,1,0,1880
42.29041,-71.14032,1532 1534 CENTRE ST 02131,2021,4,2,0,7462,1,0,1910
42.289776,-71.139243,70 72 CONGREVE ST 02131,2021,6,2,0,6600,1,0,1899
42.288526,-71.136161,6 8 FLETCHER ST 02131,2021,4,2,0,3750,1,0,1920
42.289188,-71.137637,33 35 CONGREVE ST 02131,2021,7,2,2,5743,1,0,1896
42.289273,-71.137772,37 39 CONGREVE ST 02131,2021,4,2,0,5730,1,0,1920
42.289684,-71.138423,53 55 CONGREVE ST 02131,2021,2,1,0,1293,0,1,1920
42.289684,-71.138423,53 55 CONGREVE ST 02131,2021,2,1,0,1313,0,1,1920
42.29084,-71.1399,1514 1516 CENTRE ST 02131,2021,6,2,0,7511,1,0,1920
42.28871,-71.13638,14 16 FLETCHER ST 02131,2021,8,2,1,6090,1,0,1895
42.29088,-71.13879,93 95 FLETCHER ST 02131,2021,5,2,0,4952,1,0,1924
42.289806,-71.136419,44 46 FARQUHAR ST 02131,2021,1,1,0,1002,0,1,1900
42.289806,-71.136419,44 46 FARQUHAR ST 02131,2021,4,1,0,1914,0,1,1900
42.29179,-71.13805,118 120 HEWLETT ST 02131,2021,4,2,0,5500,1,0,1920
42.290805,-71.136506,72 74 HEWLETT ST 02131,2021,6,3,0,5500,1,0,1900
42.290703,-71.137135,75 -77 FARQUHAR ST 02131,2021,2,1,0,1844,0,1,1910
42.290703,-71.137135,75 -77 FARQUHAR ST 02131,2021,4,2,0,2893,0,1,1910
42.289927,-71.135994,37 39 FARQUHAR ST 02131,2021,2,2,0,4968,1,0,2003
42.289927,-71.135994,37 39 FARQUHAR ST 02131,2021,6,3,0,4968,1,0,1910
42.290202,-71.13565,48 50 HEWLETT ST 02131,2021,2,1,0,1201,0,1,1900
42.290202,-71.13565,48 50 HEWLETT ST 02131,2021,5,2,0,2364,0,1,1900
42.289937,-71.134738,31 33 HEWLETT ST 02131,2021,5,2,0,6480,1,0,1910
42.292296,-71.13599,86 -88 ARDALE ST 02131,2021,2,1,0,1138,0,1,1920
42.292296,-71.13599,86 -88 ARDALE ST 02131,2021,4,1,0,1192,0,1,1920
42.291669,-71.135732,17 19 ZELLER ST 02131,2021,4,2,0,5000,1,0,1920
42.29219,-71.13659,43 47 ZELLER ST 02131,2021,2,2,0,5000,1,0,1954
42.291874,-71.136702,34 36 ZELLER ST 02131,2021,5,2,0,5475,1,0,1925
42.291695,-71.136429,26 28 ZELLER ST 02131,2021,5,2,0,5475,1,0,1920
42.291609,-71.136288,22 24 ZELLER ST 02131,2021,4,2,0,5475,1,0,1930
42.291516,-71.136139,18 20 ZELLER ST 02131,2021,5,2,0,5475,1,0,1925
42.291351,-71.134546,44 46 ARDALE ST 02131,2021,5,3,0,3736,1,0,1920
